path,asset_kind,origin_class,sha256,bytes,line_count,family,functional_summary,has_main_guard,definitions,imports,local_dependencies,external_repo_references,absolute_path_count,plotting_code,notebook_output_count,notebook_executed_cells,paper_role,target_disposition,canonical_replacement,deletion_gate,evidence_status
huggingface/huggingface_model/models/dit.py,py,apexoracle_legacy_added,7eabdb3ec6b5f7cabaf5ad39b83e4cf1b8cbb13ba0821f6a7eb753f9ad38ad7f,16898,514,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,function:bias_dropout_add_scale;function:get_bias_dropout_add_scale;function:get_bias_dropout_add_scale._bias_dropout_add;function:modulate;function:bias_dropout_add_scale_fused_train;function:bias_dropout_add_scale_fused_inference;function:modulate_fused;class:Rotary;function:Rotary.__init__;function:Rotary.forward;function:rotate_half;function:apply_rotary_pos_emb;function:modulate;class:LayerNorm;function:LayerNorm.__init__;function:LayerNorm.forward;function:residual_linear;class:TimestepEmbedder;function:TimestepEmbedder.__init__;function:TimestepEmbedder.timestep_embedding;function:TimestepEmbedder.forward;class:LabelEmbedder;function:LabelEmbedder.__init__;function:LabelEmbedder.forward;class:DDiTBlock;function:DDiTBlock.__init__;function:DDiTBlock._get_bias_dropout_scale;function:DDiTBlock.forward;class:DDiTBlock_non_pad;function:DDiTBlock_non_pad.__init__;function:DDiTBlock_non_pad._get_bias_dropout_scale;function:DDiTBlock_non_pad.forward;class:EmbeddingLayer;function:EmbeddingLayer.__init__;function:EmbeddingLayer.forward;class:DDitFinalLayer;function:DDitFinalLayer.__init__;function:DDitFinalLayer.forward;class:DIT;function:DIT.__init__;function:DIT._get_bias_dropout_scale;function:DIT.forward;class:DIT_non_pad;function:DIT_non_pad.__init__;function:DIT_non_pad._get_bias_dropout_scale;function:DIT_non_pad.forward,einops;flash_attn;flash_attn.layers.rotary;huggingface_hub;math;omegaconf;torch;torch.nn;torch.nn.functional;typing,,,0,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface/huggingface_model/models/ema.py,py,apexoracle_legacy_added,f1417e66a46b2c2144e3fd47bb5c91c819f8c55f6bd18c75b72a75dc36bafb60,3320,98,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,class:ExponentialMovingAverage;function:ExponentialMovingAverage.__init__;function:ExponentialMovingAverage.move_shadow_params_to_device;function:ExponentialMovingAverage.update;function:ExponentialMovingAverage.copy_to;function:ExponentialMovingAverage.store;function:ExponentialMovingAverage.restore;function:ExponentialMovingAverage.state_dict;function:ExponentialMovingAverage.load_state_dict,torch,,,0,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface/huggingface_model/noise_schedule.py,py,apexoracle_legacy_added,da16320cebbc727c03e8e45297593505fb41a597c7a5ef29eacd7043207a763c,4352,152,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,function:get_noise;function:binary_discretization;class:Noise;function:Noise.forward;function:Noise.rate_noise;function:Noise.total_noise;class:CosineNoise;function:CosineNoise.__init__;function:CosineNoise.rate_noise;function:CosineNoise.total_noise;class:CosineSqrNoise;function:CosineSqrNoise.__init__;function:CosineSqrNoise.rate_noise;function:CosineSqrNoise.total_noise;class:Linear;function:Linear.__init__;function:Linear.rate_noise;function:Linear.total_noise;function:Linear.importance_sampling_transformation;class:GeometricNoise;function:GeometricNoise.__init__;function:GeometricNoise.rate_noise;function:GeometricNoise.total_noise;class:LogLinearNoise;function:LogLinearNoise.__init__;function:LogLinearNoise.rate_noise;function:LogLinearNoise.total_noise;function:LogLinearNoise.importance_sampling_transformation,abc;torch;torch.nn,,,0,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface/huggingface_model/special_tokens_map.json,json,apexoracle_legacy_added,5d5b662e421ea9fac075174bb0688ee0d9431699900b90662acd44b2a350503a,695,38,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,,,,,0,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface/huggingface_model/tokenizer.json,json,apexoracle_legacy_added,29b3568f4721f2c8635f8c8468e3c5bacddc58e5970f7a7a323d549c296e23c8,547985,27176,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,,,,,0,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface/huggingface_model/tokenizer_config.json,json,apexoracle_legacy_added,889efe4908ff2a3fbff71daab928085e4bc29ba75cf86e720bdfb6e7222227fe,513572,23950,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,,,,,0,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface/upload.py,py,apexoracle_legacy_added,bd30caba06800b81cbee533c55af3b37ad01a174d42b4f6c2004490bbc470039,215,2,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,False,,huggingface_hub,,,1,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
huggingface_push.py,py,apexoracle_legacy_added,43a6e666798440e2f5a5e5868aa228dfe1378467890b98c60636ca390232b4b4,40882,924,huggingface_export,历史 Hugging Face model/tokenizer wrapper、config 或上传脚本。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT;function:get_embedded_genome_IDs;function:get_original_strain_name_with_genome_embedding;function:load_all_genome_embeddings;function:load_text_wo_genome_embeddings;class:SMILESDataset_with_genome_and_text;function:SMILESDataset_with_genome_and_text.__init__;function:SMILESDataset_with_genome_and_text.tokenize_smiles;function:SMILESDataset_with_genome_and_text.remove_long_smiles;function:SMILESDataset_with_genome_and_text.__len__;function:SMILESDataset_with_genome_and_text.__getitem__;class:SMILESDataset_with_text_only;function:SMILESDataset_with_text_only.__init__;function:SMILESDataset_with_text_only.__getitem__;function:collate_fn;function:collate_fn_text_only;function:collate_fn_cls;function:collate_fn_text_only_cls;class:RegressionHead;function:RegressionHead.__init__;function:RegressionHead.forward;class:FirstTokenAttention_genome;function:FirstTokenAttention_genome.__init__;function:FirstTokenAttention_genome.forward;function:calculate_r2;function:exclude_wrong_species_ATCC_map;function:cluster_species;function:get_ATCC_ID_to_species_name_map;function:get_original_strain_ID_to_species_name_map;function:merge_dict;function:mean_pooling;function:to_container_safe,Bio;argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;omegaconf;pandas;pathlib;scipy.stats;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core;ApexOracle-Evo2,4,False,0,0,none_identified,audit_then_canonicalize_or_snapshot_only,M2 canonical exporter/model card（若最终需要发布）,public revision、权重 SHA、tokenizer、license 和正式 DLM checkpoint 对应关系确认后才可清理。,verified_family_role_revision_lineage_pending
judge_generated_mols_MIC.py,py,apexoracle_legacy_added,3d05bb6e6d53e5d151feb80980a22a321d89363695c1d566231a45b7cb3051d2,2684,84,candidate_scoring,generated/candidate molecule 的 MIC 或 synergy scoring、I/O 与绘图混合 driver。,False,class:MIC_regressor;function:MIC_regressor.__init__;function:MIC_regressor.forward,__future__;apexoracle_mdlm.scoring;hydra;pathlib;torch,,ApexOracle-Core,0,False,0,0,compatibility_bridge_for_canonical_fig3a_and_core_mic_scorer,remove_bridge_after_core_caller_migration,apexoracle_mdlm.scoring + scripts/reproduce/plot_paper_fig3a.py,原 642 行实现已由 canonical scoring/figure capsule 取代；ApexOracle-Core 停止动态 import 此文件并通过跨仓库测试后移除薄兼容桥。,verified_canonical_migration_and_formal_parity
main.py,py,upstream_locally_modified,fc63a4e05e7e141057bc53fd78492f761e8edf73105faf36bbcfaacdf3b978dc,6550,203,upstream_modified,来自上游但被 ApexOracle 本地修改的 runtime/config，属于 mixed-origin 高风险文件。,True,function:_load_from_checkpoint;function:_print_config;function:_print_batch;function:generate_samples;function:_ppl_eval;function:_train;function:main,dataloader;diffusion;fsspec;hydra;lightning;omegaconf;os;rich.syntax;rich.tree;torch;utils,dataloader.py;diffusion.py;utils.py,,0,False,0,0,none_identified,hold_mixed_origin,拆分 upstream runtime 与 ApexOracle SELFIES/downstream profile（M2）,先逐项 characterise 本地 diff，并完成 clean/noisy/tokenization/runtime parity；不得整文件删除。,verified_by_git_blob_comparison
match_molecules.py,py,apexoracle_legacy_added,ca16f91df18d72675856732dff8c94241755e064a73b86beea1368619f9b856c,5728,157,chemistry_legacy,历史 peptide/SMILES/SELFIES 转换或 catalog matching helper。,True,function:canonicalize_smiles;function:process_chunk;function:main,glob;multiprocessing;os;pandas;rdkit;time;tqdm,,,0,False,0,0,none_identified,freeze_behavior_then_migrate_or_snapshot_only,PepLink==0.1.2 或小型兼容 adapter,先冻结历史 parser 行为、失败样例和结构映射 parity；确认无论文资产依赖后才可移除。,verified_family_role_behavior_parity_pending
models/__init__.py,py,upstream_unmodified,102e918e884462b4ea48d9cc1e23a751bc04dcb715463882accbdbe0b71bc0c2,87,5,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,,,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
models/autoregressive.py,py,upstream_unmodified,eabc0b5e993e46e744b13d67f3df5eba17d4bdda2b106137285833d01e81a1ce,9575,359,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,function:bias_dropout_add_scale;function:get_bias_dropout_add_scale;function:get_bias_dropout_add_scale._bias_dropout_add;function:bias_dropout_add_scale_fused_train;function:bias_dropout_add_scale_fused_inference;class:Rotary;function:Rotary.__init__;function:Rotary.forward;function:rotate_half;function:apply_rotary_pos_emb;class:LayerNorm;function:LayerNorm.__init__;function:LayerNorm.forward;function:residual_linear;class:DDiTBlock;function:DDiTBlock.__init__;function:DDiTBlock._get_bias_dropout_scale;function:DDiTBlock.forward;class:EmbeddingLayer;function:EmbeddingLayer.__init__;function:EmbeddingLayer.forward;class:DDitFinalLayer;function:DDitFinalLayer.__init__;function:DDitFinalLayer.forward;class:DDIT;function:DDIT.__init__;function:DDIT._get_bias_dropout_scale;class:AR;function:AR.__init__;function:AR.forward,einops;flash_attn;flash_attn.layers.rotary;huggingface_hub;math;omegaconf;torch;torch.nn;torch.nn.functional;typing,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
models/dimamba.py,py,upstream_unmodified,17f1b4e11e5dd63acebd441532f37de51e5822f2583ef7c41fdabbe0a6a34ccc,40401,1136,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,class:Mamba;function:Mamba.__init__;function:Mamba.forward;function:Mamba.step;function:Mamba.allocate_inference_cache;function:Mamba._get_states_from_cache;class:Block;function:Block.__init__;function:Block._get_bias_dropout_scale;function:Block.forward;function:Block.allocate_inference_cache;class:BiMambaConfig;function:BiMambaConfig.__init__;function:create_block;class:BiMambaWrapper;function:BiMambaWrapper.__init__;function:BiMambaWrapper.forward;class:BiMambaEmbeddings;function:BiMambaEmbeddings.__init__;function:BiMambaEmbeddings.forward;class:BiMambaMixerModel;function:BiMambaMixerModel.__init__;function:BiMambaMixerModel.pre_apply_temb;function:BiMambaMixerModel.forward;function:cross_entropy;function:weighted_cross_entropy;class:BiMambaPreTrainedModel;function:BiMambaPreTrainedModel._init_weights;class:BiMamba;function:BiMamba.__init__;function:BiMamba.forward;class:BiMambaForMaskedLM;function:BiMambaForMaskedLM.__init__;function:BiMambaForMaskedLM.init_weights;function:BiMambaForMaskedLM.post_init;function:BiMambaForMaskedLM.get_input_embeddings;function:BiMambaForMaskedLM.set_input_embeddings;function:BiMambaForMaskedLM.get_output_embeddings;function:BiMambaForMaskedLM.set_output_embeddings;function:BiMambaForMaskedLM.tie_weights;function:BiMambaForMaskedLM.get_decoder;function:BiMambaForMaskedLM.set_decoder;function:BiMambaForMaskedLM.forward;class:DiMamba;function:DiMamba.__init__;function:DiMamba._get_bias_dropout_scale;function:DiMamba.forward,causal_conv1d;einops;functools;huggingface_hub;mamba_ssm.ops.selective_scan_interface;mamba_ssm.ops.triton.layernorm;mamba_ssm.ops.triton.selective_state_update;math;models.dit;numpy;omegaconf;torch;torch.nn;torch.nn.functional;transformers;transformers.modeling_outputs;typing,models/dit.py,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
models/dit.py,py,upstream_locally_modified,7eabdb3ec6b5f7cabaf5ad39b83e4cf1b8cbb13ba0821f6a7eb753f9ad38ad7f,16898,514,upstream_modified,来自上游但被 ApexOracle 本地修改的 runtime/config，属于 mixed-origin 高风险文件。,False,function:bias_dropout_add_scale;function:get_bias_dropout_add_scale;function:get_bias_dropout_add_scale._bias_dropout_add;function:modulate;function:bias_dropout_add_scale_fused_train;function:bias_dropout_add_scale_fused_inference;function:modulate_fused;class:Rotary;function:Rotary.__init__;function:Rotary.forward;function:rotate_half;function:apply_rotary_pos_emb;function:modulate;class:LayerNorm;function:LayerNorm.__init__;function:LayerNorm.forward;function:residual_linear;class:TimestepEmbedder;function:TimestepEmbedder.__init__;function:TimestepEmbedder.timestep_embedding;function:TimestepEmbedder.forward;class:LabelEmbedder;function:LabelEmbedder.__init__;function:LabelEmbedder.forward;class:DDiTBlock;function:DDiTBlock.__init__;function:DDiTBlock._get_bias_dropout_scale;function:DDiTBlock.forward;class:DDiTBlock_non_pad;function:DDiTBlock_non_pad.__init__;function:DDiTBlock_non_pad._get_bias_dropout_scale;function:DDiTBlock_non_pad.forward;class:EmbeddingLayer;function:EmbeddingLayer.__init__;function:EmbeddingLayer.forward;class:DDitFinalLayer;function:DDitFinalLayer.__init__;function:DDitFinalLayer.forward;class:DIT;function:DIT.__init__;function:DIT._get_bias_dropout_scale;function:DIT.forward;class:DIT_non_pad;function:DIT_non_pad.__init__;function:DIT_non_pad._get_bias_dropout_scale;function:DIT_non_pad.forward,einops;flash_attn;flash_attn.layers.rotary;huggingface_hub;math;omegaconf;torch;torch.nn;torch.nn.functional;typing,,,0,False,0,0,none_identified,hold_mixed_origin,拆分 upstream runtime 与 ApexOracle SELFIES/downstream profile（M2）,先逐项 characterise 本地 diff，并完成 clean/noisy/tokenization/runtime parity；不得整文件删除。,verified_by_git_blob_comparison
models/ema.py,py,upstream_unmodified,f1417e66a46b2c2144e3fd47bb5c91c819f8c55f6bd18c75b72a75dc36bafb60,3320,98,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,class:ExponentialMovingAverage;function:ExponentialMovingAverage.__init__;function:ExponentialMovingAverage.move_shadow_params_to_device;function:ExponentialMovingAverage.update;function:ExponentialMovingAverage.copy_to;function:ExponentialMovingAverage.store;function:ExponentialMovingAverage.restore;function:ExponentialMovingAverage.state_dict;function:ExponentialMovingAverage.load_state_dict,torch,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
noise_schedule.py,py,upstream_unmodified,da16320cebbc727c03e8e45297593505fb41a597c7a5ef29eacd7043207a763c,4352,152,upstream_runtime,上游 MDLM runtime、model、training/evaluation config 或 shell entrypoint。,False,function:get_noise;function:binary_discretization;class:Noise;function:Noise.forward;function:Noise.rate_noise;function:Noise.total_noise;class:CosineNoise;function:CosineNoise.__init__;function:CosineNoise.rate_noise;function:CosineNoise.total_noise;class:CosineSqrNoise;function:CosineSqrNoise.__init__;function:CosineSqrNoise.rate_noise;function:CosineSqrNoise.total_noise;class:Linear;function:Linear.__init__;function:Linear.rate_noise;function:Linear.total_noise;function:Linear.importance_sampling_transformation;class:GeometricNoise;function:GeometricNoise.__init__;function:GeometricNoise.rate_noise;function:GeometricNoise.total_noise;class:LogLinearNoise;function:LogLinearNoise.__init__;function:LogLinearNoise.rate_noise;function:LogLinearNoise.total_noise;function:LogLinearNoise.importance_sampling_transformation,abc;torch;torch.nn,,,0,False,0,0,none_identified,retain_upstream_until_adapter_parity,src/apexoracle_mdlm/models 下的 downstream inference adapter（M2 待完成）,不得作为本地杂乱代码删除；先保留 upstream attribution，并完成正式 checkpoint runtime parity。,verified_by_git_baseline
reproducibility/candidate_mic_migration_parity.json,json,post_snapshot_canonical,3d6f077c764be401ac3b1a0847ef3a345f988ef743a7e2b8b901c9487c2563c2,2338,57,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core;ApexOracle-Generation,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/candidate_synergy_lineage.json,json,post_snapshot_canonical,bbfa6bdd493ba6c806ec4969221a613a9570261e3718cda080750bcd0edb8e64,3710,95,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/candidate_synergy_migration_parity.json,json,post_snapshot_canonical,fa52b937fc374c5c7607c200cde44ad40239ac831c9f1e433439450a30037321,956,23,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core;ApexOracle-Generation,3,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/code_lineage_summary.json,json,post_snapshot_canonical,46475a2626ca179055468ae53a77172b482c743143ac2ad0c2a1171aa4a2c781,1194,35,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/cross_repo_contracts.json,json,post_snapshot_canonical,fee2da58b8e7f30ce5217a8431bea86ba16abb94e177ee4931d540faf6dceec9,7975,232,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/generation_peptide_screen_lineage.json,json,post_snapshot_canonical,804cae36712888444c52d9351278d08c68ccf88cabbbccc126642f5711b88424,3801,107,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/historical_peptide_screen_case.json,json,post_snapshot_canonical,b85bb0c959ad9c78394490afd0a8b656d63d52c5ac3d7de7042a478e0dbb880f,6725,228,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/in_vivo_cfu_lineage.json,json,post_snapshot_canonical,ff470df91a7a75d8fd0d2f6988456b425971e2e35ea55b0e4680cfe990e050a6,2059,57,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,3,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/interpretability/apexoracle18_11775/manifest.json,json,post_snapshot_canonical,9e512c824d8d8a97c6eabfb28cc56783ec07c043e980b074db8996682ede5fa1,2830,80,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,5,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/interpretability/apexoracle18_baa3170/manifest.json,json,post_snapshot_canonical,9697d13c4a4f07bfda048bc714a36b4b42d42aed8c5f11968a63e81385cf3a76,2892,82,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,5,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/interpretability_lineage.json,json,post_snapshot_canonical,5bfcdc6bf90ccb887311cf9665e7ca52d8827ab1db9f88a4e0634a87d67a97b4,3304,90,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/mic_attention_migration_parity.json,json,post_snapshot_canonical,f93978e06b78c1782abbec1fc9672f286576ba00c3747f4c4f75d1c414e206d5,2550,113,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,2,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/migration_inventory.yaml,yaml,post_snapshot_canonical,26d0a856732caf06073adbc73f88ba6f0a049f1ca86e33cceef8de1e632192c4,2366,70,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core;PepLink==0.1.2,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/paper_figure_lineage.json,json,post_snapshot_canonical,2fdd9dc6a8191635f0304544a293c7e50429fd4589f7265bf7c0db8728dea077,9348,198,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core;ApexOracle-Generation,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/peptide_candidate_screen_parity.json,json,post_snapshot_canonical,b9932dc7297674d9957d7b25cbfe7dbed83f8358b3a48aa1f95fae0fabb0d563,3183,85,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/peptide_table_migration_parity.json,json,post_snapshot_canonical,f9c352b8bfd42b2dda2e9124030e5fe43bd4cb6d5f694f94377c6776010c4c7f,3843,93,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/small_molecule_postprocessing_lineage.json,json,post_snapshot_canonical,68906e9b62548280aa65bdb78466172974527f4a6fe10dc263d4e39ac928ce33,3303,96,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/small_molecule_screen_lineage.json,json,post_snapshot_canonical,36b954a502a13a18391a709d6ced9e95fe88fb151d93b917770f1a47e3f4a30d,2288,71,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
reproducibility/small_molecule_screen_scorer_parity.json,json,post_snapshot_canonical,ada5cc022566aabaaa9d601abc944261a26597c4d88f6c833618b6bf3a682185,1716,44,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,,,ApexOracle-Core,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
requirements.yaml,yaml,upstream_locally_modified,d697a5c1421aa5a84b07010a98a2d4089a7a25d3d3d67214283f536df2cadf94,673,34,upstream_modified,来自上游但被 ApexOracle 本地修改的 runtime/config，属于 mixed-origin 高风险文件。,False,,,,,0,False,0,0,none_identified,hold_mixed_origin,拆分 upstream runtime 与 ApexOracle SELFIES/downstream profile（M2）,先逐项 characterise 本地 diff，并完成 clean/noisy/tokenization/runtime parity；不得整文件删除。,verified_by_git_blob_comparison
save_DBAASP_id_emb_dict.py,py,apexoracle_legacy_added,4b972993e7f681b0f38f7012170647034d81c8302fd8ef041b14a992c2ea3caf,9820,225,molecule_embedding,DLM/MDLM molecule embedding、tokenization、pooling 或 embedding dictionary producer。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT,Bio;argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;scipy.stats;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core,2,False,0,0,none_identified,migrate_then_remove_legacy_copy,apexoracle_mdlm.embeddings + M2 参数化 embedding CLI,固定 SELFIES hidden-state/pooling/output-manifest parity 通过，且所有数据 adapter 已登记后才可移除。,verified_by_source_static_audit
